,userID,tag,content,date,year,label
395,cocogg,推,現在又肥又醜的意思,08/31,2021,1
396,Fidi,→,溫泱沒奶？除了這個，其它我沒意見,01/05,2022,2
397,Eddielin,→,肥宅1個就可以抵4個了,03/18, 2022,0
398,Simonfenix,推,肥婆我還是可以~~~~~,07/30,2014,1
399,GGrunrundela,噓,一樓噁心醜怪禿肥哪會知道,03/21,2022,1
400,SydLrio,→,56公斤哪算肥宅？根本瘦皮猴,01/08,2022,1
401,taurussam,噓,給你,02/27, 2022,0
402,kobe7610,噓,反正妳又不紅 心機肥婆可不是叫假的 還po文來打自己臉,02/03,2016,1
403,chungnokia,→,龍妹妹,07/13,2022,1
404,sonyabear,→,又肥又醜的，給你做參考,04/23,2022,1
405,ahw12000,推,噁心死了 肥婆,02/23,2022,1
406,catvsdog,→,笑死 大菊為重不行 酸神豬就沒意見 雙,02/20,2022,1
407,kauosong,→,我猜是錢被洗走了。但白癡怎麼不被發現,12/03, 2021,0
408,kevinpc,→,賣,08/01, 2022,0
409,makyo0727,→,設施,04/20, 2022,0
410,financial911,→,配合度100的龍妹還有60分,11/08,2021,1
411,ausstin,→,肥婆滾,12/22,2021,1
412,supercow1984,→,什麼樣的家長養出什麼樣的小孩,04/05, 2022,0
413,j65p4m3,推,肥宅還沒失智就先胖死了,07/04,2022,1
414,MaBumblerQQ,推,肥婆,10/27,2021,1
415,bill403777,噓,阿圖咧 沒奶子也沒貓?,06/16,2022,2
416,duelaylomo,推,因為有許多醜的胖的老的享受不到紅利,11/22,2021,1
417,JayceYen,→,哈哈 白痴死肥豬,10/13,2021,1
418,jimhall,→,蔡這招根本在打賴 我下臺 其他綠的也不,01/01, 2023,0
419,new71050,→,真的是心機肥婆,08/10,2022,1
420,howerd11,推,我覺得....都不要,11/22, 2022,0
421,DudeFromMars,→,怪不得不是矮就是胖,11/24,2022,1
422,s958256,噓,幹你媽的智障肥豬 人家在問核安你在回答食安,11/07,2014,1
423,benny70104,推,肥又醜,10/27,2021,1
424,birdy590,→,就算是降級後的 F-35 一樣屌打,01/15, 2022,0
425,changefly,推,以前就沒人餓昏==,04/11, 2022,0
426,Misscat16868,→,連屁眼也被掌握了？,11/22, 2021,0
427,DarkyIsCat,→,又肥又噁又臭又醜,09/01,2021,1
428,aqsss,推,高雄歐米龍妹妹,01/26,2022,1
429,kkk007,推,推 支持33,10/05, 2022,0
430,gn00027535,→,低能弱智支那狗,05/27, 2022,0
431,qt359101,噓,你有沒有發現馬拉松冠軍都瘦不拉機的,10/16,2022,2
432,kaodio,→,你要確定龍妹沒有男朋友欸,12/02,2022,1
433,METHOLOGY,噓, ……..這越權了吧？,05/18, 2022,0
434,lianpig5566,推,一堆人說不過就只會說老肥婆XDDDDD,12/13,2021,1
435,dk2ftrmrn,推,核能爆炸怎麼辦 怎麼不立馬廢除,12/07, 2021,0
436,ACE520,噓,如果你寫的字也是跟肥宅一樣醜的話,11/08,2021,1
437,Jinx,推,酸宗痛,05/29, 2022,0
438,basb789,推,醜 胖 類型少,12/13,2021,1
439,leoloveivy,→,最有趣的事這種人會比健身瘦皮猴健康,11/23,2022,2
440,zero9613719,推,我幫你省略：肥矮醜禿男滾,10/24,2021,1
441,insen001,→,有可能。,11/04, 2022,0
442,ma4wanderer,→,錢就是這樣來的,11/26, 2022,0
443,g9xuggf,→,你只能找腦子有問題的龍妹看要不結婚啦,04/10,2022,1
444,Benbenyale,→,哈 我也170/66 我肌肉打球後容易受傷 肥肚怎麼消阿,04/04,2016,0
445,st86188go,推,笑死 到底是什麼鄉下} ),07/20, 2022,0
446,NSRC,推,沒有醜龍妹　只有懶女人,11/20,2021,1
447,WaWa3,推,沒奶子,10/03,2022,2
448,waverson,→,通常白白胖胖的都是豬耶,10/27,2022,1
449,ohmylove347,推,笑他法盲，民法都不懂回去重讀小學,09/17, 2022,0
450,Xhocer,→,點餐機結帳可以選櫃檯或行動支付啊,04/20, 2022,0
451,xi17364,→,胖宅不要在那邊咪咩叫 噁心,03/31,2022,1
452,a2881105,→,好，好意思跟人收費？,02/14, 2022,0
453,jimmmh888,噓,八卦肥宅是醜,08/31,2021,1
454,ufchia24,推,放過蘇媽她老人家吧,08/23, 2022,0
455,yukinoba,推,啊啊啊啊啊大腦在顫抖啊啊啊啊啊,08/26, 2016,0
456,mcyangtw,噓,可憐還嘲笑中國人 感冒沒死身心症先來,05/03, 2022,0
457,k078787878,噓,人正真好,12/17, 2022,0
458,lovegq00,推,肥婆理由真多,03/03,2022,1
459,paul115,→,搶生意的好嗎,11/21, 2021,0
460,greensaru,→,沒奶子，差評,10/04,2022,2
461,greg7575,→,無限循環，一堆死胖子跟醜女排,04/14,2022,1
462,kkjjrtlym,噓,:阿不就好棒棒?,10/10, 2013,0
463,k1400,→,大菊為重從被發明以來都是說她很胖的意思,02/21,2022,1
464,GimO,推,矮醜窮肥台男,01/25,2022,1
465,jump693,→,死肥豬,04/24,2022,1
466,pigpig861,推,腥肝寶貝 好幾年沒進吐槽版了,03/04, 2022,0
467,yuki2474,→,不是久坐辦公室變成大奶水桶腰？,04/04,2022,1
468,thbw666,推,長的醜跟胖的 還有又醜又胖的,05/24,2022,1
469,twelvethflor,推,娶醜的，胖的不好說。有些胖美也是,11/06,2021,1
470,new8gi,推,有黨證嗎？,10/29, 2021,0
471,milkBK,→,平常都會放肥婆不是嗎,11/10,2021,1
472,BLABLA007,→,不要怪女人不愛跟小男孩談戀愛,03/23, 2022,0
473,shine32025,→,晨哥已經賞肥婆去死阿,03/23,2022,1
474,kobedalanpa,→,裡面其實是兩個瘦皮猴8+9甲甲在吃雞,03/03,2022,2
475,F91,→,爸媽當肥羊花大錢救回台灣 結果被肥婆騙砲,08/08,2022,1
476,BLUEPAPER,推,笑死 最近是開竅了嗎？ XD,08/14, 2022,0
477,artpower,→,那個不是龍妹那個是好姊妹...,09/01,2021,1
478,tearness,噓,來了 廢物垃圾低能學店龍妹幻想文,03/06,2022,1
479,angelgirl13,→,你上次也嗆我!!! 大胖宅板主!!!,01/28,2016,1
480,insidelonely,噓,你可以拆啊，可憐,11/16, 2022,0
481,seou,噓,要不~安非他命吸食器也列醫材好了,01/10, 2023,0
482,wolver,推,沒奶子,10/19,2021,2
483,qscf753,推,其實我不懂英女王的喪禮已經變成限時景點,09/17, 2022,0
484,a0913,推,不是龍妹的問題 是年齡層偏高的問題,06/29,2022,1
485,tigerface,→,到水跟殺豬一樣，然後他吃不胖，現在三,11/24,2021,0
486,lineage610,→,率比較高而已啊，血糖控制根本還是忌,05/29, 2022,0
487,Orzleader,推,你的胖又不是我這種肥宅的胖，你是要,12/06,2021,4
488,O2ers,→,龍妹沒有E我是看不上眼的,10/08,2021,1
489,scott0104,→,說柯粉噁，然後羅一鈞請假洗衣服好棒,04/01, 2022,0
490,EEzionT,推,水桶腰哈哈哈,01/17,2022,1
491,ji394tb,推,Who Car,10/15, 2022,0
492,sleeeve,推,矮醜窮肥真的噁,12/18,2021,1
493,iPolo3,→,詹姆士被龍妹吸奶頭,09/27,2021,1
494,kaodio,→,鴿子那有閒功夫幫檢舉達人補件,01/16, 2023,0
495,EricOu0218,推,有白石跟老橋力保吧，抱的大腿夠粗,09/23,2021,0
496,gem810611,推,油怪獸 肥怪獸 醜怪獸,04/23,2022,1
497,andytaso,→,肥宅刺才醜,09/14,2021,1
498,william2001,→,有不少人的女友是龍妹耶。,05/18,2022,1
499,jimmyliu1217,噓,無恥的東西,12/22, 2022,0
500,borhen,→,:240次(八個月)已經夠長 應該請站方要處理養帳號的人,09/22, 2013,0
501,birdinucr,推,你可以看久一點，才六天而已,03/01, 2022,0
502,qppqqp,推,這黨真是 好難形容啊,03/28, 2022,0
503,sunskist0831,推,推 8+9猴子身材一般人單挑都屌打,11/11,2021,2
504,loadingN,→,還不如看小學生的肥大腿,01/27,2022,1
505,sphinx1031,→,kmt那種模式叫賣台 現在這樣是什麼,08/07, 2022,0
506,cookiecloud,噓,全都扁奶滾啦幹,06/27,2022,2
507,OLM,推,政委親自上八卦版回文實在太酷XDDD,11/25, 2016,0
508,NASH0201,噓,台灣的89一堆排骨身材，別鬧了,02/22,2022,2
509,yisdl,→,slow的錯誤 關其他自由使用者屁事,09/15, 2019,0
510,crimson11,→,更醜 更肥 更無能,10/26,2021,1
511,kl2991,推,蔡母狗第一 陳肥婆第二 貪扁第三,12/05,2021,1
512,tn907915,噓,台灣他媽的真的是酒駕詐騙販毒天堂,06/30, 2022,0
513,bart102617,推,仇胖宅以外的族群,10/09,2021,1
514,Coolman54,噓,類龍妹,05/03,2022,1
515,nanco5566,噓,肥婆醜女閉嘴,09/11,2021,1
516,FZRNSR,推,笑死,12/22, 2022,0
517,GRIPIT,推,說多少次了，正名四叉豬啦乾,12/22, 2022,0
518,khalid,推,再矮醜的T都有妹可幹 這點勝過肥宅,11/13,2021,0
519,alex00089,→,監獄有名產耶,05/05, 2022,0
520,eusttass,→,瘦皮猴老輝仔,09/04,2021,2
521,brucielu95,→,龍妹吃殺蟲劑自殺吧 不要噁心我,09/08,2022,1
522,cookiecloud,推,扁奶滾啦幹,06/04,2022,2
523,KENGOD0204,→,難道怪老闆,03/17, 2022,0
524,harrishu,推,臉的問題 帥哥穿什麼都帥 肥宅什麼都醜,11/01,2022,1
525,dolphin24681,推,勿擾模式，連電話都不會響,04/29, 2022,0
526,DrizztMon,推,沒錯 要不是現在洗腎健保,01/22, 2022,0
527,thigefe,推,殺人有蔡英文罩！,04/20, 2022,0
528,wow123475,推,4,11/11, 2021,0
529,P00832129,推,天底下沒有龍妹，只有不化妝，不整形的,11/20,2021,1
530,azzc1031,推,這也太強 真的反觀LSE1.5,06/13, 2022,0
531,laim,→,高這照片已經瘦到剩骨頭了….,11/12,2022,1
532,NeverNight,→,。覺得不應該po那就降批文的職階啊。,09/08, 2022,0
533,jgs0213,→,肥婆要line不成被酸台男頂多笑一笑也不會,03/13,2022,1
534,clallg,推,長知識，推!!,10/10, 2015,0
535,Mk56,噓,這種PO文真的是亂源,05/16, 2022,0
536,a22122212,推,跟你一樣不喜歡按筋 你可以說按肌肉就,01/10, 2022,0
537,yogrichen,→,中國就是互害社會,12/28, 2022,0
538,jganet,推,這首是在call 康康的歌,12/31, 2021,0
539,benptt,→,還好我夠胖，又矮重心很低~,10/11,2021,4
540,sushi11,推,我選肥婆，誰肥我選他,09/27,2021,1
541,nilr,→,何不尋覓包燕人肉的燕餃？,12/30, 2021,0
542,kent00216,推,垃圾模式！顧一個只會嘴砲的死胖子，沒,02/26,2022,1
543,dbdudsorj,→,搞不好龍妹,09/20,2022,1
544,whitenoise,→,這個,07/24, 2022,0
545,gunfighter,噓,好噁心 瘦到肩膀骨型都顯出來了,01/15,2022,2
546,smile5566,推,犀利法匠：家屬都法盲需要被教育,06/07, 2022,0
547,godchildtw,推,苗條的美，肥的醜,10/18,2022,1
548,avgirl,→,垃圾習近平  死胖子 幹!,06/12,2022,1
549,iorih0304,噓,他要不要看一下自己在說什麼,12/02, 2022,0
550,ha0118,推,比較喜歡水桶腰滑鼠,04/02,2022,1
551,icem,推,可以問法顧不問 開直播問官員居心何在,09/26, 2022,0
552,gn7722,推,又醜又沒奶,11/20,2022,2
553,Oswyn,推,胖到動不了無法自理這種，都是有人當豬公養,10/21,2021,1
554,nrxadsl,推,台灣鄉土劇呢,09/12, 2022,0
555,OPPAISuki,推,amare 日本人腿太粗了好嗎 腿細才美,11/25,2021,1
556,cul287,→,百萬河粉-2,07/17, 2018,0
557,LabaEllis,推,中國比阿富汗弱多了 滿合理的啊,01/12, 2022,0
558,derrick1220,→,操他媽的Twitter上1堆龍妹,08/18,2022,1
559,tranquilmare,噓,肥仔會喜歡醜女嗎？,04/22,2022,1
560,a8824031,推,專業深喉嚨,04/13, 2022,0
561,PeikangShin,推,肥菊就肥加醜 事實還怕人家講 當政,02/21,2022,1
562,Tim1107,→,的。,01/04, 2022,0
563,xylitol,噓,肥婆,03/23,2022,1
564,rickphyman42,推,感覺會被肥婆的屁股坐爆,11/22,2021,1
565,arceus,噓,永遠只會感謝 不會跟拜登要求簽安保嗎,10/06, 2022,0
566,Porsche997,推,這肥宅不是很胖嗎？ 先說有沒有當兵,10/27,2021,1
567,switzerlands,→,美國則持平,03/19, 2022,0
568,hoha1111,噓,光是飲料機跟瓶裝喝起來就不一樣了,12/26, 2022,0
569,ev331,→,肥肚子跟屁股,02/05,2022,1
570,north75566,→,中華民國派比台獨還低能,12/23, 2021,0
571,mopepe5566,推,拖妹去幹了,09/10, 2022,0
572,witows,推,爸媽一定急壞了QQ 政策互卡了吧,04/15, 2022,0
573,zaqimon,→,國防部認證肥宅因為他太胖不用當兵,10/27,2021,1
574,newking761,推,現在一堆龍妹上個運動會就叫明星,11/02,2021,1
575,mudee,→,肥皂  被打屁股看看他爽不爽！,04/24,2022,1
576,LiveInNow,→,新竹妹讚阿 有天龍妹的外表 沒天龍妹,03/31,2022,0
577,huk40199,→,在路上看到都瘦巴巴的,11/23,2022,2
578,junderwu,推,好怪的邏輯，怎麼中國人已經挑釁了，又,06/25, 2022,0
579,kl2991,推,賤畜綠共母豬蔡破麻與陳肥婆被野狗咬開肚,11/09,2021,1
580,ken123321987,噓,肥婆沒一個好東西,08/28,2022,1
581,sellgd,推,胖 矮 窮要嘴別人 一樣有政確的限制啦,03/28,2022,1
582,Bf109G6,推,不爽就轉台 沒人逼你啊？,01/08, 2023,0
583,Ryan823,推,桃園剛剛四女生團夠爛了還來一個肥腿撲街團,12/31,2017,1
584,l83OGC5566,噓,死胖子欠幹,07/03,2022,1
585,MoDerF,→,日本心機肥婆,03/17,2022,1
586,YU0121,推,都說被我打到跑了 所以只有老照片,09/25, 2015,0
587,li72716,→,跟肥宅的分層肥肚有87%像,05/10,2022,1
588,ko7625,推,哪像現在不是瘦皮猴就是肥宅,01/31,2022,3
589,ihfreud,→,搜的那種誇張。那個安置評估的嚴密性從生活的各層面都要,04/28, 2021,0
590,ap88994433,→,次給了龍妹」,08/22,2022,1
591,FarkU,推,是又肥又醜,09/17,2022,1
592,kutkin,→,這要偵辦什麼 公開場所沒告你妨礙風化不,07/13, 2022,0
593,basterds,→,腿真粗,09/09,2022,1
594,Xlll7777,噓,可悲肥婆,02/27,2022,1
595,gibbs1286,推,笑死，其他真正的發達國家生育率都是,06/08, 2022,0
596,pipiayin,推,柴可夫斯基表示哀傷,03/10, 2022,0
597,YinPinTW,→,，第一次參選選首度市長的自由業死肥豬,02/27,2022,1
598,xain1982,→,女人都看不上你支那男性,02/26, 2022,0
599,McDaniel,噓,都不想要，只想被叫台灣隊,02/04, 2022,0
600,windwardsail,噓,王別丟台灣人的臉啦，會被對岸笑耶,01/12, 2022,0
601,gn00984627,噓,寫美女不附圖此風不可長,11/28, 2021,0
602,qmomo10187,推,就一堆可悲肥婆小奶怪的嫉妒啊,03/10,2022,1
603,mj116,推,過年後，正妹變龍妹，只是你沒認出來而已,04/14,2022,1
604,gz,噓,逆你老母 神棍肥婆,01/24,2022,1
605,xinyuxiao,推,那就不叫工作ㄌwww,03/24, 2022,0
606,z2973457,推,你可以自稱小龍妹看看,09/26,2021,1
607,SkyShih,噓,變性人死肥婆,02/08,2022,1
608,damingli90,噓,肥得跟豬一樣 長得又醜 只有兩顆大奶,01/24,2022,1
609,gowellplayer,推,還在拉韓總救援,03/22, 2022,0
610,plumbers007,推,ㄊㄨㄟ,08/05, 2015,0
611,mirac1e,噓,塔綠班女神五短水桶腰修圖普妹你敢嘴,11/25,2021,2
612,RockDOBE,→,濃屎,11/12, 2022,0
613,syldsk,噓,你以為龍妹這麼不挑嗎,10/28,2021,1
614,yabibear,推,我啊 買了半年才開箱,02/23, 2022,0
615,yourmomb,→,合理 不然條件那麼好誰要娶個醜肥婆妓,07/17,2022,1
616,GGrunrundela,噓,在健身房自拍的醜男 他媽的肥肉根,08/29,2022,1
617,kunker,推,被邊緣了,05/01, 2019,0
618,bbs0840738,→,新竹這八年除了蓋公園 還有什麼政績,10/04, 2022,0
619,airyptt,→,了多少錢在牠們身上,07/13, 2022,0
620,clatre,推,某播放數字人員是否要小心...,04/22, 2022,0
621,tiki0225,噓,今年的芒果乾只剩死忠仔要買,09/13, 2022,0
622,cerberi,→,我們希望來捐血的大家 開心 健康 平安,11/12, 2022,0
623,wang460313,→,不過「小胖子」算是客觀描述 但「豬」,08/07,2022,1
624,neilisme,推,真的是神豬等級的 男的應該很有錢吧,07/15,2015,1
625,ccjj8,推,在那叫什麼,07/29, 2022,0
626,katanakiller,→,標準低一點找個醜肥龍妹應該很輕鬆,05/25,2022,1
627,chun10396974,→,維繫人類群體的行為就叫善，反之為,12/19, 2021,0
628,ironpan,噓,不會用就不要來丟人現眼,01/09, 2023,0
629,esp0122,推,早該桶了 整天發屎圖是啥小？ 肥婆控？,06/25,2022,1
630,radiodept,→,智障畜牲還在騙喔，媽的死肥豬,08/13,2022,1
631,xzcb2008,推,支持胖子的就噁心=.=,01/06,2022,1
632,Kultivient,推,奶大 腿長可以幹嘛？大腿肥小腿瘦才色,11/09,2021,0
633,KimiRockman,推,"Taiwan ""need"" help",05/11, 2022,0
634,mrdkf801024,→,忠實鐵粉自願當狗護主,12/04, 2021,0
635,ufap,→,肥肚海豹轉,05/28,2022,0
636,succulents,→,為什麼蛋裡面是貓貓,05/25, 2022,0
637,rankb123,噓,哈 現在台灣人居然不怕中國的食安問題,01/17, 2023,0
638,Dcwei,推,可惜不是那隻又醜又壞又肥的甲,10/11,2022,1
639,kcclasaki,推,樓下對於甲甲間感情的作法是？,10/08, 2022,0
640,ulli,推,這個不行啊 肚子胖的太醜 之前那個圓的呢,08/23,2022,1
641,sonyabear,→,這次馬賽克打的好，太肥太醜真噁心,06/10,2022,1
642,johnko64665,→,157推薦的肥婆,01/21,2022,1
643,jokerming847,噓,流星街比瘦皮猴8+9==,06/20,2022,2
644,withthewind,推,"你可以把自己關在家裡,我還要吃,謝謝",04/05, 2022,0
645,elliotpvt,噓,難不成你愛龍妹？,09/21,2021,1
646,kimfor,推,阿館真愛,05/10, 2021,0
647,coffee112,推,我們只是需要你的票 不是要你的人,05/06, 2022,0
648,azeroth,→,桃園都有三結義了 新竹有奇兵八陣正常啦,01/08, 2023,0
649,child1991,推,紅龍妹超正 可惜老了QQ,02/16,2022,1
650,olivewood,→,以常常可以看到一堆肥肚大叔開保時捷,02/23,2022,1
651,yudofu,→,啦,04/04, 2022,0
652,huhu0830,→,龍妹,01/09,2022,1
653,wailman,→,這個比新冠抖，但竟然還是進來了。,06/24, 2022,0
654,ChineseTeam,推,華肥婆不是在美國有資產嗎？,08/03,2022,1
655,bearKQG,→,超前部署呀,04/29, 2022,0
656,apa9394,推,太太你好 我是台灣蛇(扭),05/29, 2015,0
657,piggybill,→,再看讀稿機啦 跟ee學的,11/30, 2022,0
658,psqq1205,推,100歲的日本爺爺能這樣回答…華人會是如,12/11, 2021,0
659,acer368,推,垃圾！年底新竹人真的要智力測驗,09/23, 2022,0
660,np3228,推,等中國抗美援俄創造第二長津湖戰役,09/10, 2022,0
661,suhaw,→,一分真的嫩，但要夠高級的店我才趕點,04/01, 2022,0
662,Leoreo,推,難道要放董仔的油肥肚給你看嗎,11/26,2022,1
663,HsiangMing,推,中贏麻,01/30, 2022,0
664,pchome321,推,電子部隊為國爭光,12/07, 2021,0
665,Mulsanne,→,他的手臂比你的大腿還粗,11/19,2022,0
666,keepwild,噓,主嫌蔡男的照片，自己就是死肥豬,10/20,2022,1
667,tyifgee,推,又殺胖子又殺醜男 這病毒根本內建歧視吧,05/07,2022,1
668,bvcxz741,推,推啦 生日快樂,12/01, 2021,0
669,CHENXOX,→,那個水桶腰.......,04/18,2022,1
670,A80211ab,推,還有小護士跟龍妹 攻略範圍其實很廣,12/02,2021,1
671,woajw,推,吵，肥，醜,09/20,2021,1
672,wawaking1,→,醜男肥宅的藉口,12/28,2021,1
673,wunaoking,→,這粗勇？你是動漫鳥仔腳看太多吧,09/10,2021,2
674,cs09312,→,看一個肥婆套卡通皮在那裝可愛 有夠噁爛,12/09,2021,1
675,j55888819,推,黑鬼肥婆,02/20,2022,1
676,clw8,推,黨證比較有用,04/19, 2022,0
677,zzff92,→,垃圾肥豬黑奴 滾回去吃西瓜跟炸雞啦,11/23,2022,1
678,charlie0112,推,我是肥婆 的意思,10/22,2021,1
679,roea68roea68,推,有時黑黑 有時格狀 有時候會長愛心,06/22, 2022,0
680,emohann,推,綠色很肥藍色日漸消瘦，人民只剩骨頭還,05/14,2022,0
681,karta570539,推,有感,11/23, 2021,0
682,UriahFan,→,是謙卑啊~~~,12/03, 2021,0
683,milk7054,→,正妹內褲怎麼可能發黃，一定是60kg龍妹,02/27,2022,1
684,goodfuture,→,"說不要吃太胖,後來認豬時裡面沒有瘦的",01/23,2022,1
685,Usayhiisayha,噓,太胖了吧 你胖的像豬,06/30,2022,1
686,hicjgogogo,推,鳥仔腳顯長,07/19,2022,0
687,wang1b,→,樓下要看我的肥肚圖嗎,04/12,2022,1
688,CloserJ,推,死胖子到底在紅啥？幹 無聊,05/01,2022,1
689,manlike,→,死醜肥豬別侮辱貓貓,05/11,2022,1
690,blackjack4,噓,防疫模範生耶，你敢嘴,05/27, 2022,0
691,xvhak,推,沒死人 老闆表示 還是爽賺呀！,04/02, 2022,0
692,Jessi23456,推,是因為太醜太肥又臭,12/01,2021,1
693,aristone,→,如果肚子肉能少1公斤就更讚了,06/14,2022,1
694,davidaustin,→,票，尤其這又是“兒童”醫院,11/24, 2022,0
695,kkl522608,推,抽菸又瘦皮猴穿服裝的品味又很怪，跑,05/13,2022,2
696,coffee112,推,好幾個億就這樣噗通了耶 唉...817們,11/20, 2021,0
697,fletcher5014,推,這標題八卦版鄉民484,04/17, 2022,0
698,seedboxs,推,看吧 這就是糖衣毒藥 根本不管 不爽就,08/02, 2022,0
699,Benoist,→,噁心胖子在哭啥小,07/04,2022,1
